funcid,dim,milestone,error
22,10,1,3.354088e+03
22,10,2,3.354088e+03
22,10,3,3.354088e+03
22,10,5,3.354088e+03
22,10,10,3.354088e+03
22,10,20,3.354088e+03
22,10,30,3.354088e+03
22,10,40,3.354088e+03
22,10,50,3.354088e+03
22,10,60,3.354088e+03
22,10,70,3.354088e+03
22,10,80,3.354088e+03
22,10,90,3.354088e+03
22,10,100,3.354088e+03
22,10,1,3.506580e+03
22,10,2,3.506580e+03
22,10,3,3.506580e+03
22,10,5,3.506580e+03
22,10,10,3.506580e+03
22,10,20,3.506580e+03
22,10,30,3.506580e+03
22,10,40,3.506580e+03
22,10,50,3.506580e+03
22,10,60,3.506580e+03
22,10,70,3.506580e+03
22,10,80,3.506580e+03
22,10,90,3.506580e+03
22,10,100,3.506580e+03
22,10,1,3.506580e+03
22,10,2,3.506580e+03
22,10,3,3.506580e+03
22,10,5,3.506580e+03
22,10,10,3.506580e+03
22,10,20,3.506580e+03
22,10,30,3.506580e+03
22,10,40,3.506580e+03
22,10,50,3.506580e+03
22,10,60,3.506580e+03
22,10,70,3.506580e+03
22,10,80,3.506580e+03
22,10,90,3.506580e+03
22,10,100,3.506580e+03
